Price,Room,Bathroom,BuildingArea,TotalArea,Parking,Latitude,Longitude
85000000,5,1.0,108.0,108.0,0.0,-33.582,-70.692
72000000,3,1.0,78.0,78.0,1.0,-33.4833,-70.55
105000000,3,1.0,65.0,77.0,2.0,-33.4833,-70.55
160155000,3,3.0,99.0,112.0,0.0,-33.5167,-70.6389
130971200,3,2.0,71.0,135.0,2.0,-33.5167,-70.7667
69400500,2,1.0,50.0,62.0,1.0,-33.4034,-70.7213
76874400,3,1.0,68.0,48.0,0.0,-33.4264,-70.6996
60000000,4,1.0,80.0,90.0,2.0,-33.5667,-70.7167
140000000,5,3.0,110.0,110.0,1.0,-33.5167,-70.7667
130000000,3,2.0,75.0,75.0,2.0,-33.6167,-70.5667
98000000,2,2.0,70.0,70.0,1.0,-33.6167,-70.5667
65000000,2,1.0,48.0,50.0,0.0,-33.5167,-70.6389
170592048,4,3.0,83.0,123.0,2.0,-33.4624,-70.6491
142288820,3,2.0,140.0,140.0,1.0,-33.5167,-70.7667
80000000,3,1.0,69.0,125.0,2.0,-33.6167,-70.5667
80000000,4,1.0,68.0,128.0,1.0,-33.6844,-70.9248
87000000,2,1.0,90.0,80.0,1.0,-33.6167,-70.5667
42000000,3,1.0,60.0,69.0,1.0,-33.349,-70.6383
80000000,3,2.0,54.0,94.0,2.0,-33.349,-70.6383
142004100,3,2.0,70.0,121.0,2.0,-33.5167,-70.6389
83990000,2,1.0,60.0,70.0,1.0,-33.6167,-70.5667
150000000,4,2.0,103.0,103.0,1.0,-33.4624,-70.6491
165493500,3,2.0,96.0,120.0,0.0,-33.6167,-70.5667
80000000,3,1.0,47.0,94.0,1.0,-33.4624,-70.6491
95000000,3,1.0,66.0,120.0,0.0,-33.5167,-70.7667
100000000,2,1.0,90.0,90.0,2.0,-33.422,-70.72
75000000,2,1.0,52.0,74.0,2.0,-33.6167,-70.5667
95025300,3,1.0,112.0,80.0,0.0,-33.4037,-70.64
90000000,2,1.0,60.0,80.0,2.0,-33.6167,-70.5667
75806700,3,2.0,70.0,80.0,1.0,-33.5719,-70.8068
85000000,2,1.0,45.0,60.0,1.0,-33.6167,-70.5667
229555500,7,2.0,86.0,103.0,0.0,-33.4624,-70.6491
105000000,6,3.0,90.0,100.0,0.0,-33.2642,-70.715
157236620,4,3.0,108.0,124.0,2.0,-33.5167,-70.7667
90000000,3,2.0,50.0,110.0,2.0,-33.6167,-70.5667
120000000,3,2.0,63.0,113.0,0.0,-33.4034,-70.7213
160155000,3,3.0,92.0,128.0,1.0,-33.3667,-70.7333
122571960,3,1.0,100.0,146.0,0.0,-33.4037,-70.64
85000000,7,3.0,100.0,130.0,1.0,-33.582,-70.692
105000000,4,2.0,80.0,90.0,2.0,-33.5167,-70.7667
186954270,3,2.0,139.0,149.0,2.0,-33.452,-70.723
100000000,3,1.0,121.0,98.0,0.0,-33.2773,-70.6106
60000000,1,1.0,60.0,81.0,0.0,-33.2773,-70.6106
115000000,2,2.0,128.0,143.0,0.0,-33.5167,-70.6389
234894000,3,2.0,139.0,139.0,1.0,-33.2773,-70.6106
150296570,4,3.0,80.0,80.0,1.0,-33.5167,-70.7667
125000000,3,2.0,54.0,141.0,0.0,-33.6167,-70.5667
185000000,3,3.0,95.0,142.0,0.0,-33.5167,-70.7667
77230300,3,2.0,75.0,100.0,1.0,-33.5719,-70.8068
140000000,3,1.0,128.0,127.0,0.0,-33.6167,-70.5667
208201500,2,2.0,54.0,58.0,0.0,-33.2773,-70.6106
85593950,4,1.0,100.0,130.0,3.0,-33.6167,-70.5667
100000000,2,1.0,6388.0,70.0,1.0,-33.4333,-70.7167
81607870,4,2.0,95.0,100.0,1.0,-33.3667,-70.7333
128000000,4,3.0,98.0,105.0,1.0,-33.582,-70.692
82000000,2,1.0,50.0,60.0,1.0,-33.5719,-70.8068
140000000,3,1.0,120.0,130.0,0.0,-33.6167,-70.5667
72000000,3,1.0,67.0,101.0,1.0,-33.519,-70.629
75130490,4,1.0,50.0,84.0,0.0,-33.6167,-70.5667
85000000,2,1.0,54.0,91.0,0.0,-33.349,-70.6383
54000000,2,2.0,44.0,63.0,1.0,-33.349,-70.6383
66000000,2,2.0,89.0,102.0,0.0,-33.349,-70.6383
69471680,3,1.0,56.0,114.0,2.0,-33.5667,-70.7167
54900000,2,2.0,57.0,77.0,2.0,-33.2833,-70.8778
75000000,2,1.0,56.0,70.0,1.0,-33.5167,-70.7667
152000000,3,2.0,75.0,124.0,1.0,-33.5167,-70.7667
5427000,2,1.0,63.0,63.0,1.0,-33.582,-70.692
71713850,2,1.0,80.0,81.0,3.0,-33.582,-70.692
78000000,4,2.0,86.0,80.0,1.0,-33.6167,-70.5667
80000000,3,2.0,71.0,75.0,1.0,-33.5985,-70.8734
90000000,3,2.0,83.0,88.0,1.0,-33.5985,-70.8734
85000000,3,1.0,78.0,122.0,0.0,-33.5167,-70.6389
65000000,4,1.0,54.0,92.0,1.0,-33.6167,-70.5667
234894000,3,2.0,139.0,139.0,1.0,-33.2773,-70.6106
126522450,3,2.0,79.0,143.0,0.0,-33.1829,-70.6747
129000000,2,1.0,144.0,54.0,0.0,-33.5167,-70.7667
90000000,3,2.0,80.0,103.0,0.0,-33.349,-70.6383
205176350,3,2.0,155.0,144.0,2.0,-33.5167,-70.6389
139512800,3,2.0,67.0,144.0,1.0,-33.6167,-70.5667
132000000,3,3.0,76.0,124.0,3.0,-33.452,-70.723
190000000,3,3.0,85.0,147.0,2.0,-33.452,-70.723
110000000,3,1.0,80.0,80.0,3.0,-33.6167,-70.5667
142324410,3,3.0,104.0,125.0,1.0,-33.3667,-70.7333
45000000,4,1.0,80.0,97.0,0.0,-33.349,-70.6383
55000000,3,1.0,54.0,85.0,0.0,-33.1829,-70.6747
46000000,3,1.0,64.0,90.0,0.0,-33.1829,-70.6747
158000000,3,2.0,70.0,142.0,1.0,-33.6167,-70.5667
95000000,4,2.0,95.0,120.0,1.0,-33.4833,-70.55
160000000,5,3.0,70.0,120.0,1.0,-33.582,-70.692
160155000,3,2.0,70.0,128.0,1.0,-33.3667,-70.7333
99000000,2,1.0,47.0,128.0,3.0,-33.5167,-70.7667
129000000,3,2.0,82.0,108.0,1.0,-33.5167,-70.7667
78000000,2,1.0,47.0,86.0,1.0,-33.5167,-70.7667
85000000,2,1.0,55.0,121.0,2.0,-33.5167,-70.7667
120000000,4,2.0,99.0,147.0,1.0,-33.582,-70.692
125000000,3,3.0,66.0,141.0,2.0,-33.5167,-70.7667
110000000,3,3.0,70.0,100.0,1.0,-33.5167,-70.7667
132000000,7,3.0,132.0,142.0,1.0,-33.5167,-70.7667
135000000,3,2.0,90.0,140.0,1.0,-33.5719,-70.8068
91000000,3,1.0,55.0,100.0,1.0,-33.5167,-70.7667
168340700,3,3.0,100.0,110.0,2.0,-33.5167,-70.7667
55000000,1,1.0,55.0,59.0,0.0,-33.435,-70.615
49500000,2,1.0,46.0,70.0,0.0,-33.2833,-70.8778
120000000,3,2.0,94.0,120.0,0.0,-33.2833,-70.8778
128000000,4,2.0,94.0,131.0,0.0,-33.5167,-70.7667
92534000,3,2.0,60.0,120.0,0.0,-33.45,-70.7
90000000,3,1.0,62.0,121.0,3.0,-33.4833,-70.55
144900000,4,3.0,72.0,120.0,1.0,-33.6167,-70.5667
105844660,4,2.0,122.0,104.0,3.0,-33.582,-70.692
88975000,1,1.0,42.0,42.0,0.0,-33.5167,-70.6389
135000000,4,1.0,92.0,136.0,0.0,-33.5167,-70.6389
60000000,3,2.0,60.0,100.0,2.0,-33.582,-70.692
105000000,4,2.0,128.0,70.0,0.0,-33.5167,-70.7667
110000000,4,2.0,72.0,75.0,1.0,-33.4333,-70.7167
63000000,3,1.0,50.0,118.0,3.0,-33.582,-70.692
95000000,6,3.0,85.0,90.0,0.0,-33.4333,-70.7167
65000000,5,2.0,75.0,105.0,0.0,-33.582,-70.692
118000000,3,2.0,57.0,149.0,3.0,-33.6167,-70.5667
65000000,3,1.0,50.0,118.0,1.0,-33.582,-70.692
131683000,3,1.0,90.0,120.0,1.0,-33.6167,-70.5667
65000000,1,1.0,72.0,72.0,0.0,-33.2833,-70.8778
125000000,3,2.0,125.0,112.0,1.0,-33.349,-70.6383
142004100,2,1.0,107.0,134.0,0.0,-33.4264,-70.6996
142004100,3,2.0,84.0,128.0,2.0,-33.5167,-70.7667
65000000,4,2.0,74.0,87.0,2.0,-33.2833,-70.8778
130330580,3,1.0,45.0,145.0,0.0,-33.4088,-70.5671
220000000,4,1.0,148.0,148.0,1.0,-33.5167,-70.6389
50000000,3,1.0,65.0,60.0,0.0,-33.5167,-70.6389
140000000,4,2.0,120.0,140.0,0.0,-33.5167,-70.7667
68012490,2,1.0,67.0,75.0,0.0,-33.1829,-70.6747
130000000,4,2.0,54.0,135.0,2.0,-33.6167,-70.5667
55000000,3,2.0,80.0,79.0,2.0,-33.6167,-70.5667
140000000,5,2.0,162.0,108.0,0.0,-33.368,-70.642
69900000,2,1.0,48.0,76.0,2.0,-33.1829,-70.6747
75000000,2,1.0,68.0,69.0,0.0,-33.45,-70.7
128000000,3,2.0,87.0,95.0,1.0,-33.582,-70.692
52000000,3,1.0,76.0,60.0,1.0,-33.519,-70.629
85000000,2,2.0,70.0,105.0,2.0,-33.6167,-70.5667
45000000,4,1.0,88.0,66.0,0.0,-33.688,-71.2113
120543330,5,2.0,160.0,140.0,0.0,-33.7843,-70.7217
65000000,3,1.0,15.0,100.0,1.0,-33.6167,-70.5667
75000000,3,2.0,49.0,79.0,0.0,-33.6167,-70.5667
79000000,3,2.0,70.0,92.0,2.0,-33.582,-70.692
154990000,3,3.0,75.0,120.0,0.0,-33.2833,-70.8778
76518500,3,1.0,49.0,49.0,0.0,-33.4264,-70.6996
219127630,6,2.0,120.0,120.0,0.0,-33.4037,-70.64
72959500,1,1.0,41.0,41.0,0.0,-33.4624,-70.6491
110000000,3,3.0,77.0,114.0,1.0,-33.3667,-70.7333
110329000,3,2.0,57.0,94.0,2.0,-33.6167,-70.5667
128124000,4,3.0,89.0,122.0,1.0,-33.5167,-70.7667
90000000,4,1.0,83.0,120.0,2.0,-33.5167,-70.6389
85000000,4,2.0,150.0,84.0,0.0,-33.4333,-70.7167
205176350,4,2.0,152.0,144.0,1.0,-33.5167,-70.6389
70000000,2,1.0,90.0,105.0,1.0,-33.1829,-70.6747
70000000,2,1.0,52.0,71.0,0.0,-33.3667,-70.7333
62000000,2,1.0,52.0,80.0,0.0,-33.582,-70.692
88975000,2,2.0,54.0,100.0,1.0,-33.727,-70.7046
65000000,4,1.0,69.0,75.0,0.0,-33.1829,-70.6747
94000000,2,1.0,70.0,122.0,1.0,-33.6167,-70.5667
124990000,2,2.0,90.0,90.0,1.0,-33.6167,-70.5667
106770000,3,1.0,80.0,60.0,2.0,-33.5167,-70.7667
142004100,4,3.0,95.0,130.0,1.0,-33.6167,-70.5667
129990000,4,2.0,156.0,80.0,1.0,-33.6167,-70.5667
125000000,4,3.0,98.0,108.0,0.0,-33.6844,-70.9248
57000000,3,2.0,62.0,62.0,0.0,-33.5167,-70.6389
103211000,3,2.0,66.0,101.0,1.0,-33.5167,-70.7667
99000000,3,2.0,75.0,130.0,1.0,-33.582,-70.692
69400500,1,1.0,32.0,34.0,0.0,-33.45,-70.7
95381200,4,1.0,75.0,128.0,0.0,-33.452,-70.723
65000000,1,1.0,70.0,71.0,0.0,-33.2833,-70.8778
110000000,3,1.0,120.0,145.0,1.0,-33.5167,-70.7667
67000000,3,1.0,70.0,63.0,1.0,-33.3667,-70.7333
84600000,4,2.0,70.0,100.0,2.0,-33.5667,-70.7167
174391000,4,3.0,90.0,120.0,0.0,-33.1829,-70.6747
171508210,5,2.0,222.0,100.0,0.0,-33.4624,-70.6491
56000000,2,1.0,40.0,70.0,1.0,-33.2833,-70.8778
99652000,4,2.0,80.0,134.0,0.0,-33.5167,-70.7667
138801000,3,3.0,69.0,80.0,1.0,-33.5167,-70.6389
135000000,3,1.0,97.0,130.0,0.0,-33.45,-70.7
57000000,4,1.0,83.0,94.0,0.0,-33.582,-70.692
50000000,2,1.0,30.0,56.0,0.0,-33.2773,-70.6106
154816500,3,3.0,93.0,145.0,1.0,-33.5167,-70.7667
153000000,5,2.0,96.0,105.0,1.0,-33.6167,-70.5667
150000000,5,2.0,100.0,120.0,0.0,-33.2642,-70.715
65592370,2,1.0,53.0,58.0,1.0,-33.5719,-70.8068
101075600,2,1.0,50.0,121.0,1.0,-33.5167,-70.7667
78000000,2,1.0,98.0,98.0,0.0,-33.4624,-70.6491
150000000,5,2.0,220.0,120.0,1.0,-33.4833,-70.55
69000000,3,2.0,40.0,74.0,0.0,-33.6167,-70.5667
170654050,4,2.0,100.0,129.0,1.0,-33.3667,-70.7333
95000000,4,1.0,43.0,100.0,1.0,-33.4333,-70.7167
94000000,3,2.0,110.0,120.0,3.0,-33.519,-70.629
138000000,3,2.0,127.0,130.0,1.0,-33.5167,-70.7667
444875000,3,2.0,118.0,115.0,2.0,-33.3867,-70.5688
145919000,3,2.0,74.0,128.0,0.0,-33.582,-70.692
121006000,3,1.0,149.0,149.0,1.0,-33.4766,-70.6062
134530200,3,2.0,62.0,62.0,2.0,-33.5167,-70.6389
87195500,3,2.0,90.0,48.0,1.0,-33.582,-70.692
250000000,4,2.0,100.0,120.0,3.0,-33.4766,-70.6062
60000000,4,1.0,100.0,100.0,1.0,-33.5985,-70.8734
125000000,6,2.0,220.0,135.0,0.0,-33.582,-70.692
115000000,3,3.0,85.0,123.0,0.0,-33.5167,-70.7667
254824400,3,3.0,123.0,123.0,0.0,-33.4833,-70.55
70000000,3,2.0,82.0,70.0,0.0,-33.6167,-70.5667
79000000,2,11.0,47.0,89.0,1.0,-33.3667,-70.7333
100000000,3,1.0,75.0,95.0,1.0,-33.452,-70.723
124565000,3,2.0,65.0,100.0,1.0,-33.5167,-70.7667
74500000,3,2.0,126.0,101.0,1.0,-33.582,-70.692
180000000,4,2.0,116.0,120.0,2.0,-33.5167,-70.6389
135000000,3,2.0,75.0,102.0,0.0,-33.6167,-70.5667
141577020,3,2.0,69.0,131.0,1.0,-33.5167,-70.6389
68000000,3,1.0,72.0,53.0,1.0,-33.5167,-70.7667
70000000,3,2.0,70.0,90.0,0.0,-33.5167,-70.6389
65000000,3,1.0,78.0,60.0,0.0,-33.5167,-70.7667
120000000,2,2.0,101.0,140.0,1.0,-33.3667,-70.7333
132500000,4,3.0,100.0,130.0,2.0,-33.582,-70.692
90000000,2,1.0,80.0,105.0,1.0,-33.5167,-70.7667
142004100,3,3.0,72.0,147.0,2.0,-33.727,-70.7046
85000000,4,2.0,43.0,50.0,0.0,-33.5167,-70.7667
105000000,4,2.0,120.0,96.0,0.0,-33.3667,-70.7333
75000000,3,1.0,77.0,125.0,0.0,-33.6167,-70.5667
81500000,3,1.0,84.0,103.0,0.0,-33.452,-70.723
91000000,4,2.0,75.0,50.0,0.0,-33.6167,-70.5667
73279810,3,1.0,60.0,60.0,1.0,-33.5167,-70.7667
80000000,5,2.0,116.0,116.0,0.0,-33.5167,-70.7667
189000000,4,2.0,120.0,100.0,0.0,-33.6167,-70.5667
62000000,2,1.0,48.0,97.0,0.0,-33.6167,-70.5667
80000000,2,1.0,63.0,98.0,0.0,-33.3667,-70.7333
125000000,5,2.0,99.0,127.0,0.0,-33.5167,-70.7667
90000000,4,2.0,111.0,90.0,0.0,-33.4624,-70.6491
107500000,3,2.0,67.0,145.0,0.0,-33.7843,-70.7217
125490340,3,2.0,78.0,110.0,2.0,-33.5167,-70.6389
14500000,2,1.0,20.0,20.0,0.0,-33.582,-70.692
110000000,5,2.0,75.0,92.0,0.0,-33.5167,-70.6389
100000000,4,2.0,130.0,130.0,1.0,-33.6844,-70.9248
117447000,3,3.0,90.0,120.0,0.0,-33.3667,-70.7333
142360000,4,2.0,129.0,123.0,2.0,-33.3667,-70.7333
78298000,3,2.0,60.0,80.0,2.0,-33.6167,-70.5667
135000000,4,2.0,134.0,100.0,0.0,-33.5167,-70.6389
105000000,3,2.0,98.0,98.0,2.0,-33.6167,-70.5667
79000000,3,2.0,70.0,70.0,0.0,-33.582,-70.692
153037000,3,2.0,80.0,130.0,2.0,-33.5167,-70.7667
60000000,4,1.0,57.0,63.0,0.0,-33.582,-70.692
170000000,3,3.0,150.0,110.0,2.0,-33.3667,-70.7333
85000000,3,1.0,92.0,123.0,0.0,-33.4034,-70.7213
170000000,5,4.0,184.0,72.0,1.0,-33.4624,-70.6491
185068000,2,2.0,4.0,57.0,1.0,-33.435,-70.615
143071800,2,2.0,120.0,130.0,1.0,-33.5167,-70.6389
175000000,4,3.0,98.0,117.0,1.0,-33.3667,-70.7333
300000000,6,4.0,280.0,144.0,0.0,-33.4624,-70.6491
90000000,3,1.0,65.0,110.0,0.0,-33.6167,-70.5667
50000000,5,1.0,100.0,72.0,0.0,-33.2833,-70.8778
183288500,5,3.0,120.0,130.0,1.0,-33.5167,-70.7667
82000000,2,1.0,38.0,124.0,1.0,-33.6167,-70.5667
88000000,2,1.0,45.0,71.0,0.0,-33.4037,-70.64
55000000,2,1.0,55.0,110.0,0.0,-33.582,-70.692
85000000,4,1.0,40.0,127.0,0.0,-33.4034,-70.7213
75000000,4,2.0,76.0,110.0,0.0,-33.422,-70.72
80931660,3,1.0,75.0,140.0,0.0,-33.1829,-70.6747
106000000,3,1.0,60.0,120.0,2.0,-33.582,-70.692
55000000,3,2.0,55.0,80.0,3.0,-33.5985,-70.8734
260000000,8,3.0,175.0,105.0,0.0,-33.4624,-70.6491
150000000,4,3.0,121.0,80.0,1.0,-33.5167,-70.7667
195000000,4,2.0,150.0,100.0,1.0,-33.4833,-70.55
201439400,4,2.0,111.0,111.0,1.0,-33.5167,-70.6389
55000000,2,1.0,42.0,84.0,0.0,-33.519,-70.629
130000000,5,2.0,75.0,144.0,1.0,-33.3641,-70.6134
300735500,3,3.0,94.0,143.0,3.0,-33.443,-70.532
94999990,4,1.0,100.0,75.0,3.0,-33.5167,-70.6389
130000000,4,2.0,130.0,80.0,1.0,-33.452,-70.723
78000000,3,2.0,68.0,68.0,0.0,-33.4624,-70.6491
55000000,3,1.0,50.0,70.0,0.0,-33.582,-70.692
124565000,2,3.0,73.0,128.0,0.0,-33.4034,-70.7213
125000000,4,2.0,64.0,140.0,0.0,-33.1829,-70.6747
80000000,4,1.0,90.0,72.0,0.0,-33.2833,-70.8778
50000000,2,1.0,42.0,128.0,0.0,-33.1829,-70.6747
170000000,5,2.0,122.0,120.0,0.0,-33.519,-70.629
85000000,2,3.0,73.0,132.0,0.0,-33.582,-70.692
117447000,4,2.0,72.0,75.0,2.0,-33.4333,-70.7167
128000000,3,2.0,70.0,96.0,0.0,-33.5167,-70.7667
115000000,3,2.0,86.0,105.0,1.0,-33.6167,-70.5667
150000000,4,3.0,95.0,142.0,3.0,-33.3667,-70.7333
117000000,3,2.0,88.0,80.0,1.0,-33.6167,-70.5667
95000000,3,1.0,92.0,120.0,0.0,-33.5985,-70.8734
95000000,3,2.0,70.0,100.0,2.0,-33.3641,-70.6134
75000000,3,1.0,100.0,77.0,1.0,-33.2833,-70.8778
78000000,3,2.0,51.0,74.0,0.0,-33.582,-70.692
55000000,3,2.0,65.0,65.0,0.0,-33.5719,-70.8068
95000000,2,1.0,49.0,120.0,1.0,-33.4333,-70.7167
85000000,6,2.0,125.0,144.0,0.0,-33.5167,-70.6389
101787400,3,1.0,60.0,85.0,0.0,-33.6167,-70.5667
138801000,4,2.0,95.0,132.0,1.0,-33.5167,-70.7667
157000000,3,3.0,85.0,103.0,2.0,-33.3667,-70.7333
139000000,5,2.0,105.0,122.0,0.0,-33.4624,-70.6491
140000000,2,2.0,78.0,55.0,1.0,-33.2773,-70.6106
35000000,3,1.0,71.0,63.0,0.0,-33.6167,-70.5667
110000000,4,2.0,51.0,117.0,2.0,-33.349,-70.6383
71180000,3,2.0,55.0,58.0,0.0,-33.582,-70.692
65000000,3,1.0,50.0,118.0,1.0,-33.582,-70.692
103211000,4,2.0,110.0,130.0,2.0,-33.582,-70.692
113888000,3,2.0,82.0,106.0,1.0,-33.582,-70.692
88975000,2,1.0,52.0,80.0,0.0,-33.6167,-70.5667
54000000,5,2.0,65.0,90.0,0.0,-33.6167,-70.5667
65000000,2,1.0,66.0,70.0,0.0,-33.2833,-70.8778
220000000,8,8.0,112.0,112.0,0.0,-33.435,-70.615
61430000,4,1.0,81.0,81.0,0.0,-33.6167,-70.5667
50000000,3,1.0,130.0,90.0,0.0,-33.1829,-70.6747
133462500,3,2.0,84.0,140.0,1.0,-33.582,-70.692
70000000,2,1.0,103.0,87.0,0.0,-33.727,-70.7046
60000000,3,1.0,90.0,60.0,0.0,-33.5167,-70.7667
125000000,3,3.0,80.0,85.0,1.0,-33.3667,-70.7333
118000000,3,1.0,64.0,80.0,0.0,-33.5167,-70.7667
120000000,3,1.0,58.0,135.0,1.0,-33.6167,-70.5667
135419950,3,2.0,77.0,140.0,1.0,-33.5719,-70.8068
86000000,2,2.0,62.0,107.0,0.0,-33.6167,-70.5667
111600000,4,2.0,90.0,120.0,3.0,-33.582,-70.692
67570000,3,2.0,80.0,95.0,1.0,-33.6167,-70.5667
102380000,3,2.0,100.0,80.0,1.0,-33.5167,-70.7667
80000000,3,2.0,100.0,120.0,1.0,-33.2642,-70.715
249094410,4,2.0,130.0,120.0,2.0,-33.5167,-70.7667
78000000,3,1.0,50.0,50.0,0.0,-33.2773,-70.6106
124565000,3,3.0,85.0,85.0,1.0,-33.6167,-70.5667
311412500,3,2.0,165.0,119.0,2.0,-33.443,-70.532
56944000,2,1.0,80.0,100.0,0.0,-33.582,-70.692
77000000,5,3.0,50.0,70.0,1.0,-33.6167,-70.5667
126000000,4,2.0,180.0,57.0,0.0,-33.3667,-70.7333
131683000,3,1.0,65.0,82.0,1.0,-33.3667,-70.7333
80000000,3,1.0,72.0,72.0,1.0,-33.6167,-70.5667
180000000,4,2.0,130.0,147.0,0.0,-33.2468,-70.625
105000000,3,1.0,48.0,125.0,0.0,-33.452,-70.723
63350200,2,1.0,67.0,93.0,0.0,-33.6167,-70.5667
65000000,5,1.0,90.0,95.0,0.0,-33.582,-70.692
149478000,3,2.0,210.0,110.0,2.0,-33.5167,-70.6389
155000000,5,2.0,82.0,130.0,0.0,-33.45,-70.7
338105000,5,2.0,202.0,133.0,0.0,-33.435,-70.615
283652300,3,3.0,267.0,134.0,2.0,-33.5719,-70.8068
163714000,4,2.0,105.0,120.0,1.0,-33.3667,-70.7333
140000000,3,2.0,114.0,88.0,0.0,-33.2773,-70.6106
100000000,4,2.0,135.0,132.0,1.0,-33.5667,-70.7167
73000000,4,2.0,127.0,101.0,1.0,-33.452,-70.723
65000000,3,1.0,52.0,110.0,0.0,-33.6167,-70.5667
103211000,2,1.0,75.0,75.0,1.0,-33.35,-70.6
58000000,2,1.0,42.0,70.0,1.0,-33.2833,-70.8778
256248000,8,2.0,264.0,144.0,0.0,-33.4264,-70.6996
90000000,3,2.0,75.0,84.0,1.0,-33.6167,-70.5667
185000000,4,2.0,98.0,110.0,2.0,-33.5167,-70.7667
56000000,5,1.0,38.0,118.0,1.0,-33.1829,-70.6747
92534000,4,1.0,78.0,100.0,2.0,-33.6844,-70.9248
115000000,3,2.0,93.0,132.0,0.0,-33.5167,-70.7667
77000000,4,2.0,75.0,112.0,1.0,-33.6167,-70.5667
64062000,3,1.0,69.0,90.0,2.0,-33.582,-70.692
42000000,2,1.0,69.0,60.0,0.0,-33.1829,-70.6747
113888000,5,2.0,96.0,92.0,1.0,-33.5167,-70.6389
62500000,2,1.0,44.0,58.0,0.0,-33.4333,-70.7167
65000000,2,1.0,51.0,90.0,0.0,-33.6167,-70.5667
62000000,2,1.0,42.0,42.0,0.0,-33.2468,-70.625
52000000,1,1.0,25.0,100.0,0.0,-33.5719,-70.8068
220658000,3,3.0,97.0,97.0,2.0,-33.582,-70.692
56500000,3,1.0,85.0,85.0,0.0,-33.6167,-70.5667
53000000,2,1.0,72.0,80.0,0.0,-33.5667,-70.7167
74739000,2,1.0,50.0,100.0,1.0,-33.6844,-70.9248
65000000,4,2.0,43.0,63.0,0.0,-33.582,-70.692
49000000,2,1.0,50.0,70.0,0.0,-33.5719,-70.8068
85000000,2,1.0,60.0,120.0,0.0,-33.4264,-70.6996
40000000,2,1.0,35.0,100.0,0.0,-33.5667,-70.7167
70000000,6,6.0,137.0,137.0,0.0,-33.349,-70.6383
64000000,2,1.0,72.0,125.0,0.0,-33.582,-70.692
74500000,3,1.0,60.0,115.0,1.0,-33.582,-70.692
75000000,3,2.0,75.0,95.0,1.0,-33.1829,-70.6747
45000000,3,1.0,50.0,67.0,0.0,-33.6167,-70.5667
386151500,5,3.0,150.0,147.0,0.0,-33.4833,-70.55
85416000,3,2.0,85.0,85.0,0.0,-33.6167,-70.5667
78000000,3,2.0,89.0,97.0,3.0,-33.349,-70.6383
76162600,5,1.0,80.0,100.0,1.0,-33.688,-71.2113
181509000,3,3.0,129.0,138.0,2.0,-33.6167,-70.5667
119990000,3,1.0,150.0,100.0,3.0,-33.4034,-70.7213
259990000,4,3.0,185.0,149.0,2.0,-33.5167,-70.7667
90000000,3,3.0,115.0,69.0,0.0,-33.4624,-70.6491
80990000,4,1.0,72.0,52.0,1.0,-33.6167,-70.5667
88000000,3,1.0,55.0,130.0,3.0,-33.6167,-70.5667
173323300,6,1.0,130.0,124.0,0.0,-33.4624,-70.6491
79000000,2,1.0,60.0,132.0,0.0,-33.2833,-70.8778
105000000,3,2.0,78.0,105.0,1.0,-33.4333,-70.7167
72000000,6,1.0,85.0,110.0,2.0,-33.6936,-71.0118
63812870,3,1.0,50.0,100.0,0.0,-33.5167,-70.7667
155000000,3,3.0,86.0,132.0,0.0,-33.5167,-70.7667
256248000,4,2.0,212.0,133.0,0.0,-33.4624,-70.6491
150000000,4,2.0,120.0,140.0,0.0,-33.5167,-70.7667
98000000,3,2.0,86.0,144.0,0.0,-33.5167,-70.7667
61420000,4,2.0,85.0,85.0,1.0,-33.6167,-70.5667
155000000,3,3.0,142.0,111.0,1.0,-33.5167,-70.7667
128835800,3,2.0,93.0,136.0,4.0,-33.6167,-70.5667
107000000,2,1.0,50.0,131.0,1.0,-33.5167,-70.7667
112108500,4,2.0,80.0,100.0,1.0,-33.582,-70.692
160000000,4,2.0,100.0,139.0,1.0,-33.6167,-70.5667
82000000,3,1.0,84.0,84.0,1.0,-33.6167,-70.5667
90000000,3,2.0,94.0,81.0,0.0,-33.6167,-70.5667
106400000,3,2.0,80.0,120.0,1.0,-33.582,-70.692
270484000,4,3.0,117.0,37.0,0.0,-33.3641,-70.6134
125000000,3,3.0,77.0,90.0,2.0,-33.3667,-70.7333
319990000,4,1.0,690.0,76.0,3.0,-33.5007,-70.6514
100000000,2,1.0,70.0,100.0,1.0,-33.2833,-70.8778
65841500,3,2.0,55.0,62.0,1.0,-33.582,-70.692
81251970,2,1.0,45.0,112.0,3.0,-33.727,-70.7046
76162600,3,1.0,70.0,110.0,2.0,-33.727,-70.7046
90000000,3,2.0,98.0,98.0,0.0,-33.2833,-70.8778
125000000,3,3.0,84.0,149.0,0.0,-33.5167,-70.7667
77600000,4,2.0,90.0,100.0,2.0,-33.582,-70.692
266925000,3,3.0,105.0,132.0,0.0,-33.2773,-70.6106
94990000,4,1.0,120.0,75.0,3.0,-33.5667,-70.7167
200692010,3,3.0,74.0,148.0,1.0,-33.5167,-70.7667
102855100,4,2.0,76.0,122.0,0.0,-33.582,-70.692
68688700,2,1.0,58.0,60.0,0.0,-33.582,-70.692
97587780,4,1.0,78.0,133.0,2.0,-33.6167,-70.5667
63000000,4,1.0,70.0,80.0,0.0,-33.6167,-70.5667
70930870,3,2.0,60.0,97.0,2.0,-33.3667,-70.7333
